-0.215, -6.397e-8
-0.216, -6.428e-8
-0.217, -6.459e-8
-0.218, -6.493e-8
-0.219, -6.523e-8
-0.220, -6.555e-8
-0.221, -6.589e-8
-0.222, -6.621e-8
-0.223, -6.654e-8
-0.224, -6.692e-8
-0.225, -6.742e-8
-0.226, -6.784e-8
-0.227, -6.820e-8
-0.228, -6.852e-8
-0.229, -6.885e-8
-0.230, -6.919e-8
-0.231, -6.952e-8
-0.232, -6.987e-8
-0.233, -7.022e-8
-0.234, -7.056e-8
-0.235, -7.088e-8
-0.236, -7.125e-8
-0.237, -7.165e-8
-0.238, -7.200e-8
-0.239, -7.234e-8
-0.240, -7.276e-8
-0.241, -7.315e-8
-0.242, -7.352e-8
-0.243, -7.394e-8
-0.244, -7.433e-8
-0.245, -7.473e-8
-0.246, -7.514e-8
-0.247, -7.561e-8
-0.248, -7.605e-8
-0.249, -7.643e-8
-0.250, -7.686e-8
-0.251, -7.729e-8
-0.252, -7.772e-8
-0.253, -7.817e-8
-0.254, -7.863e-8
-0.255, -7.906e-8
-0.256, -7.960e-8
-0.257, -8.005e-8
-0.258, -8.049e-8
-0.259, -8.098e-8
-0.260, -8.146e-8
-0.261, -8.192e-8
-0.262, -8.242e-8
-0.263, -8.290e-8
-0.264, -8.344e-8
-0.265, -8.396e-8
-0.266, -8.449e-8
-0.267, -8.503e-8
-0.268, -8.553e-8
-0.269, -8.611e-8
-0.270, -8.667e-8
-0.271, -8.722e-8
-0.272, -8.780e-8
-0.273, -8.837e-8
-0.274, -8.895e-8
-0.275, -8.958e-8
-0.276, -9.018e-8
-0.277, -9.079e-8
-0.278, -9.143e-8
-0.279, -9.206e-8
-0.280, -9.288e-8
-0.281, -9.361e-8
-0.282, -9.427e-8
-0.283, -9.492e-8
-0.284, -9.557e-8
-0.285, -9.629e-8
-0.286, -9.700e-8
-0.287, -9.766e-8
-0.288, -9.838e-8
-0.289, -9.909e-8
-0.290, -9.979e-8
-0.291, -1.005e-7
-0.292, -1.013e-7
